TEMPLATE_ID,SUBJECT_ID,AGE,SKIN_COLOUR,GENDER,HEAD_POSE,SOURCE,GLASSES,BOUNDING_BOX_SIZE
100829,27743,1,0,0,1,0,1,0
97905,27664,1,0,0,0,0,0,1
26360,1825,1,0,0,1,1,0,1
47716,12577,0,0,1,1,1,0,1
103063,27800,2,0,0,1,1,0,1
75907,27041,1,0,0,1,1,1,1
25123,1690,1,0,0,0,1,0,1
27549,1825,2,0,0,1,1,0,1
133541,28737,0,0,1,1,1,0,0
22716,1360,0,1,0,1,1,0,1
66904,13577,1,1,0,0,1,0,1
35249,2498,1,0,0,0,1,1,1
123160,28417,1,0,0,1,1,1,0
1510,36,0,0,0,1,1,0,1
126803,28530,1,0,0,1,1,0,1
75942,27043,0,0,1,1,1,0,0
135844,28804,0,0,0,0,1,0,0
73487,26976,0,0,1,1,1,0,0
103526,27810,2,0,0,1,1,1,1
145216,29833,1,0,0,0,0,0,1
19393,1089,1,0,1,0,1,1,1
7437,301,1,1,0,1,1,1,1
124466,28452,1,0,0,0,0,0,1
27068,1825,1,0,0,1,1,0,1
63447,13380,1,0,1,0,1,0,0
62177,13328,1,1,1,0,1,0,1
114975,28176,1,0,0,0,1,0,0
71981,14063,2,0,0,0,1,0,1
34001,2477,1,0,0,1,1,0,1
159020,32611,0,0,0,0,0,0,1
13086,543,1,0,0,0,1,0,1
62244,13328,1,1,1,1,1,0,1
112764,28104,2,0,0,0,1,0,1
4030,94,1,0,0,1,1,0,1
143715,29529,0,0,1,1,0,0,1
135330,28792,1,0,0,1,1,0,1
138502,28867,2,0,0,1,1,0,1
118767,28284,1,1,1,1,1,0,1
116462,28214,1,0,0,0,0,0,0
130826,28655,1,0,1,1,1,0,1
130642,28650,1,1,1,1,1,0,0
105207,27859,1,0,1,1,1,0,1
8192,304,1,0,0,1,1,1,1
15504,743,1,0,0,1,1,1,1
89339,27412,1,0,1,0,1,0,0
111525,28064,1,0,0,0,1,1,0
102067,27777,1,0,1,0,1,0,1
134356,28761,1,0,1,0,1,0,1
29464,2114,1,1,1,0,1,0,1
63347,13373,2,0,0,1,1,0,1
64016,13412,1,0,1,1,1,0,1
132624,28713,1,1,0,1,1,0,0
73930,26988,1,1,1,1,1,0,1
158105,32422,0,0,1,0,0,0,1
105454,27867,2,0,0,0,1,0,1
98132,27671,2,0,0,0,1,1,0
39517,3563,1,0,1,1,1,0,1
149814,30754,1,1,0,0,0,0,1
100744,27740,1,0,0,1,1,0,1
60656,13248,1,1,0,1,0,0,0
25638,1727,1,0,0,0,1,0,1
70277,13964,1,0,1,1,1,0,0
53510,12813,1,0,1,1,0,0,1
146330,30052,0,0,1,1,0,0,1
93202,27514,1,0,0,1,1,1,1
154113,31625,0,0,1,1,0,0,1
122174,28391,1,0,0,1,1,0,1
117187,28234,0,0,0,0,1,0,1
119091,28293,1,0,0,1,1,1,1
38878,3493,1,0,0,0,1,0,0
60499,13242,1,0,0,1,1,0,1
148149,30418,0,1,0,0,0,0,1
120681,28343,2,0,0,1,1,0,1
97663,27660,1,0,0,0,1,0,1
66024,13500,1,0,1,0,1,0,1
51774,12737,0,0,1,0,0,0,1
68473,13858,0,0,1,1,0,0,1
85935,27321,1,0,0,1,0,0,1
115619,28190,0,1,1,1,1,0,1
145372,29865,0,0,1,0,0,0,1
132565,28712,0,1,1,1,1,0,1
98522,27679,1,0,0,1,1,0,1
30933,2371,1,0,0,1,1,0,1
96087,27601,1,0,1,0,1,0,1
102099,27778,0,0,1,1,1,0,1
14128,581,1,0,0,1,1,1,1
49042,12623,1,0,0,1,1,0,1
133763,28746,0,0,1,0,1,0,1
66098,13501,1,0,0,0,1,0,1
142434,29274,0,0,1,0,0,0,1
119435,28302,0,1,1,1,1,0,1
11269,415,2,0,0,1,1,0,1
50598,12683,2,0,0,1,1,0,1
77541,27083,1,0,0,1,1,0,1
75941,27043,0,0,1,0,1,0,1
64598,13429,1,1,0,1,1,0,0
41142,9894,1,0,1,1,1,0,1
34720,2478,0,0,1,0,0,0,1
119918,28318,0,0,1,0,1,0,1
151607,31125,0,0,1,1,0,0,1
78093,27096,0,0,1,0,1,0,1
2943,73,1,0,0,0,1,0,1
131568,28681,0,0,0,0,1,0,1
127579,28551,1,0,0,1,1,0,1
21022,1244,1,0,0,1,1,0,1
33223,2465,0,0,1,1,1,0,1
71098,14008,0,0,1,0,1,0,1
9265,361,1,0,1,1,1,0,1
84320,27270,0,0,1,1,1,0,0
95176,27572,1,0,0,1,1,0,1
112425,28095,1,0,1,0,1,0,1
81116,27181,1,0,0,1,1,0,1
66099,13501,1,0,0,0,1,0,1
148191,30426,1,1,1,0,0,0,1
132460,28707,1,1,0,1,0,0,1
55750,12956,1,1,1,1,0,1,1
132856,28718,1,0,0,1,1,1,1
93894,27528,1,0,0,1,1,1,1
119482,28302,0,1,1,0,1,0,1
91938,27482,2,0,0,0,1,1,1
98789,27686,1,0,1,0,1,0,0
47817,12578,1,1,0,0,1,0,1
57368,13056,0,0,1,1,1,0,0
120925,28349,1,1,0,0,1,1,1
74765,27010,2,0,0,1,0,1,0
93985,27531,1,0,1,0,1,0,1
73054,14143,0,0,1,1,1,0,1
54039,12856,0,0,0,0,0,0,1
26744,1825,1,0,0,1,1,0,1
22362,1320,0,0,1,1,1,0,1
129411,28609,1,0,0,0,1,1,0
109963,28008,1,1,0,1,1,0,1
33253,2465,0,0,1,0,1,0,1
90319,27437,1,1,0,0,1,0,1
108195,27946,0,0,1,0,1,0,0
38336,3318,1,0,0,1,1,0,0
59008,13156,0,0,1,1,1,0,1
62851,13347,1,0,0,0,1,1,0
108240,27948,0,0,1,0,1,0,1
11363,417,1,1,0,1,1,0,1
84538,27275,1,0,1,1,1,0,0
94577,27553,1,0,0,0,1,0,1
46721,12498,1,1,0,1,1,0,1
119620,28305,1,0,1,1,1,0,1
37774,3116,1,0,1,1,1,0,1
115495,28187,0,0,1,1,1,0,1
27676,1825,2,0,0,1,1,0,1
21494,1270,0,0,1,0,1,0,1
53288,12804,1,0,1,0,1,0,1
155644,31934,0,1,0,0,0,0,1
112789,28104,2,0,0,1,1,1,1
26680,1825,1,0,0,1,1,0,1
114366,28155,1,0,1,1,1,0,1
148911,30569,0,0,1,0,0,0,1
36469,2725,2,0,0,1,1,1,1
38953,3496,2,0,1,0,1,0,1
63505,13386,0,0,1,0,0,0,1
98826,27686,0,0,1,0,0,0,1
146169,30019,0,0,1,1,0,0,1
29119,2049,1,0,1,0,1,0,1
25840,1779,2,0,0,1,1,1,1
60798,13255,0,1,0,1,1,0,1
101213,27755,1,1,1,0,1,0,0
73085,14143,0,0,1,1,1,0,1
87843,27375,2,0,0,1,1,0,1
78539,27109,1,0,0,0,1,1,1
42754,10097,1,0,0,1,1,0,1
152503,31311,0,0,1,1,0,0,1
6600,229,1,0,1,1,0,0,0
151633,31130,0,1,1,0,0,0,1
8604,324,1,1,0,1,1,1,1
150161,30827,0,1,0,0,0,0,1
105209,27859,1,0,1,0,1,0,1
99763,27717,1,0,0,1,1,0,1
94701,27555,2,0,0,1,1,0,0
28482,1931,0,0,1,1,1,0,0
26548,1825,1,0,0,1,1,0,1
29198,2064,1,0,0,1,1,0,1
126677,28526,2,0,0,0,1,0,0
67629,13629,0,0,1,0,1,0,1
128476,28579,1,1,1,1,1,0,0
111840,28077,1,1,0,0,1,1,0
3811,86,1,1,0,0,1,0,1
100428,27731,1,0,0,0,1,0,1
32292,2460,1,0,0,0,1,1,1
131414,28676,0,1,1,0,1,0,1
34487,2477,1,0,0,0,1,0,1
146794,30149,2,0,0,1,0,0,1
124215,28443,0,0,1,0,0,0,1
41054,9882,1,0,0,1,1,0,1
132795,28718,1,0,0,0,1,1,1
108589,27961,0,0,0,1,0,0,1
81777,27198,1,0,1,1,0,0,1
75576,27029,1,0,0,0,1,0,1
46320,12486,1,1,1,0,1,0,1
43169,11786,1,1,1,1,1,1,1
49200,12623,1,0,0,1,1,0,1
74307,26996,0,1,1,1,1,0,1
74289,26995,1,1,1,0,1,1,1
69269,13892,0,0,1,0,1,0,1
117019,28227,0,1,1,0,1,0,1
109936,28008,1,1,0,1,1,0,1
140389,28924,1,0,1,1,1,0,1
130618,28649,1,1,1,1,1,0,1
93779,27525,1,0,1,0,0,0,1
84462,27272,0,0,1,1,1,0,1
74033,26990,2,0,0,1,1,1,1
116849,28223,1,1,1,1,1,0,1
82128,27206,1,0,1,0,1,0,1
23663,1478,2,0,0,1,0,0,0
97701,27660,1,0,0,1,0,0,1
34508,2477,1,0,0,0,1,0,1
143061,28765,0,0,1,0,0,0,1
68107,13660,1,0,1,1,0,0,1
31644,2421,1,0,0,0,1,0,1
157867,32374,0,0,1,1,1,0,1
36251,2638,1,0,0,0,1,1,1
120761,28345,1,0,0,0,1,0,1
29738,2151,2,0,0,1,1,1,0
39178,3535,2,0,0,0,1,1,1
132115,28699,1,0,0,1,1,1,0
87750,27371,1,0,0,1,0,1,0
14361,581,1,0,0,1,0,1,0
42760,10097,1,0,0,0,1,0,1
149917,28896,0,0,0,0,1,0,1
52413,12763,0,0,1,1,0,0,1
114104,28147,1,0,1,0,1,0,0
98581,27680,1,0,0,0,1,0,0
34338,2477,1,0,0,0,1,0,1
157633,32325,1,1,1,0,0,0,1
30585,2347,1,0,0,1,1,0,0
122125,28389,1,0,0,1,0,0,0
150289,30853,2,1,0,1,0,0,1
133001,28721,1,1,0,0,1,0,1
103384,27808,2,0,0,0,1,0,1
108512,27960,1,1,1,0,1,0,1
42088,10020,1,0,0,1,1,0,1
158635,32532,1,1,0,0,0,2,1
120557,28340,1,0,0,0,1,0,1
105274,27861,0,0,1,0,1,0,1
15388,743,1,0,0,1,1,1,1
123437,28422,2,0,0,0,1,0,1
27263,1825,1,0,0,1,1,0,1
98778,27686,0,0,1,1,1,0,0
113825,28140,0,0,1,1,0,0,1
98798,27686,1,0,1,1,1,0,0
108239,27948,0,0,1,0,1,0,1
20930,1244,1,0,0,0,1,0,1
87041,27350,1,0,1,0,1,1,1
105548,27869,1,0,0,0,0,0,1
54525,12894,0,0,1,1,0,0,1
140652,28934,0,0,1,1,1,0,1
94748,27556,1,0,0,1,1,0,0
106561,27900,1,0,1,1,1,0,0
110695,28035,1,0,0,1,1,1,1
54520,12893,1,0,0,0,1,0,1
71970,14063,1,0,0,0,1,0,1
80211,27158,1,0,1,1,1,0,1
117914,28258,1,1,0,1,0,1,1
28765,1993,0,0,0,1,0,0,0
71309,14025,1,0,1,1,1,1,1
124001,28435,1,0,0,0,1,0,1
105556,27870,1,0,0,0,1,0,1
74883,27012,1,0,0,0,1,0,1
78980,27123,1,0,0,0,0,0,1
136020,28809,1,1,0,1,1,0,1
44751,12109,1,1,0,1,1,0,0
90721,27449,2,0,0,0,1,1,1
112540,28097,1,0,1,0,1,0,1
31767,2421,1,0,0,1,1,0,1
126826,28530,1,0,0,0,1,0,1
72298,14085,0,0,0,0,1,0,1
34482,2477,1,0,0,0,1,0,1
117302,28239,0,0,1,1,1,0,0
79695,27144,1,0,1,1,1,0,1
103410,27808,2,0,0,0,0,1,1
33036,2465,0,0,1,0,1,0,1
107436,27920,1,1,1,1,0,1,0
77492,27081,0,0,0,1,1,0,1
84035,27260,1,0,0,0,1,1,1
55909,12967,1,0,0,1,0,0,0
98704,27684,1,0,1,1,1,0,0
68539,13862,0,0,1,1,1,0,0
111612,28067,1,0,0,1,1,1,1
49099,12623,1,0,0,1,1,0,1
136797,28829,1,1,0,1,1,1,0
54899,12909,1,0,0,1,1,0,1
22464,1335,1,1,0,1,1,0,1
89679,27420,1,0,0,1,1,0,1
57638,13078,0,0,1,1,1,0,1
156507,32102,1,0,0,0,0,0,1
34732,2478,0,0,1,1,1,0,1
51907,12742,1,0,0,0,1,1,0
53911,12849,1,0,1,1,0,0,0
33047,2465,0,0,1,0,1,0,1
149273,30645,0,1,0,1,0,0,1
152493,13655,1,1,1,1,0,0,1
151648,27180,0,0,1,0,0,0,1
74612,27007,1,0,0,1,1,0,0
116541,28216,2,0,0,0,1,0,1
55153,12922,0,0,1,1,1,0,1
120870,28348,1,1,0,1,1,0,0
12213,479,1,0,0,1,0,1,0
130798,28654,0,0,0,1,1,0,1
155674,31939,2,1,0,1,0,0,1
65353,13463,1,0,1,0,0,0,1
158364,32477,0,0,1,1,0,0,1
102438,27787,2,0,0,1,1,1,1
113378,28120,2,0,0,0,1,1,0
64608,13429,1,1,0,1,1,0,1
105763,27874,0,0,1,0,1,0,1
110806,28038,1,0,1,0,1,1,1
40974,9875,1,0,0,1,1,0,1
86567,27339,0,1,0,1,1,0,1
108254,27949,2,0,1,1,0,0,0
83153,27233,1,0,0,0,1,0,1
149570,30708,0,1,1,0,0,0,1
147157,320,1,1,1,0,0,0,1
51642,12731,1,0,0,0,1,0,1
143495,29487,1,0,1,1,0,0,1
77491,27081,0,0,0,1,1,0,1
101974,27775,1,0,0,0,1,0,1
145078,29803,1,1,1,0,0,0,1
115403,28185,1,0,1,1,1,0,1
40275,9769,1,0,0,1,1,1,0
2924,73,1,0,0,0,1,0,1
16596,776,1,0,0,1,1,0,1
130402,28642,1,0,0,1,1,1,1
8946,347,2,0,0,1,0,0,0
7090,278,1,0,0,1,0,1,1
129000,28598,0,0,1,0,1,0,1
143612,29508,0,1,0,0,0,0,1
27808,1825,1,0,0,1,1,0,1
24427,1569,2,0,0,1,1,1,0
97446,27653,2,0,0,1,1,0,1
120305,28328,1,0,1,1,1,1,1
84570,27276,2,0,0,0,1,0,1
59624,13198,0,0,1,0,1,0,0
133781,28746,0,0,1,1,1,0,1
119115,28293,1,0,0,1,1,1,1
119413,28302,0,1,1,0,1,0,1
151299,31061,0,0,0,0,0,0,1
92677,27499,1,0,0,0,1,0,0
24240,1551,1,0,0,0,0,0,0
46730,12498,1,1,0,1,1,0,1
76044,27046,1,1,0,0,1,0,1
1668,42,1,0,1,1,1,0,1
83167,27233,1,0,0,1,1,0,1
58531,13140,0,1,1,1,0,0,1
69656,13919,0,0,1,0,1,0,1
127384,28543,2,0,0,0,1,1,1
147651,30317,0,1,1,1,0,0,1
47440,12566,0,0,1,0,1,0,0
158531,32513,1,0,1,1,0,0,1
1281,27,2,0,0,1,1,1,1
75663,27033,0,0,0,1,1,0,1
76156,27048,0,0,1,0,1,0,1
21867,1294,1,0,1,0,0,0,1
97257,27646,1,0,0,0,1,0,1
28293,1879,1,0,0,1,1,1,1
86974,27349,0,0,1,1,1,0,1
17119,807,1,0,0,1,1,0,0
88472,27390,1,0,0,0,1,1,0
22739,1360,1,1,0,1,1,0,1
109484,27991,1,0,0,1,1,0,1
106489,27898,1,0,1,0,1,0,1
95867,27593,1,0,0,1,1,1,1
119067,28291,1,0,0,0,1,1,1
114817,28168,0,0,1,1,1,0,0
131144,28665,1,0,0,0,1,0,1
99909,27720,1,0,0,1,1,0,1
70639,13985,0,0,1,0,0,0,1
11340,417,1,1,0,0,1,0,1
95112,27570,0,0,1,1,1,0,1
142115,29213,0,0,0,1,0,0,1
99362,27704,0,1,1,0,1,0,1
9845,374,1,0,0,0,1,0,0
62933,13348,1,1,0,1,1,0,1
39034,3507,1,0,0,0,1,1,1
21096,1247,1,0,0,1,1,0,1
112159,28086,1,0,1,0,1,0,0
4545,111,1,0,0,1,1,0,0
16507,776,1,0,0,1,1,0,1
147330,30252,0,0,0,0,0,0,1
44009,12016,1,0,1,1,1,0,1
146122,30010,1,0,0,1,0,0,1
123308,28420,2,0,0,1,1,1,1
141225,29028,0,0,0,0,0,0,1
55217,12925,1,0,1,1,1,0,0
150587,30914,1,0,1,1,0,0,1
59951,13222,1,1,1,1,1,0,1
51865,12740,1,0,1,1,1,0,1
53173,12801,0,1,1,0,1,0,1
113853,28141,1,0,0,1,1,1,1
53305,12804,0,0,1,1,1,0,1
159048,32616,0,0,1,0,0,0,1
47188,12545,1,0,1,0,0,0,1
32345,2460,1,0,0,0,1,1,1
31025,2371,1,0,0,1,1,0,1
158885,32584,1,0,0,1,0,0,1
128152,28567,1,0,0,1,1,0,0
156083,32016,0,0,1,0,0,0,1
122834,28410,1,0,0,1,1,0,1
55895,12966,0,0,1,1,0,0,0
53879,12841,1,0,1,0,1,0,1
1639,41,1,1,0,1,1,1,1
14377,581,1,0,0,0,1,1,1
23980,1529,2,1,0,0,1,0,1
10192,383,1,0,0,1,0,0,0
36963,2846,1,0,0,1,1,0,1
23861,1518,2,0,0,1,1,1,1
27714,1825,1,0,0,1,1,0,1
129453,28610,1,0,0,0,1,1,1
153914,31590,0,0,1,1,0,0,1
45612,12446,1,1,0,0,1,0,1
97332,27651,1,0,1,1,1,0,1
42214,10027,0,0,1,0,1,0,1
36376,2683,2,0,0,0,1,0,0
143198,29428,0,1,0,1,0,0,1
106909,27907,0,0,1,0,1,1,1
123332,28420,2,0,0,1,1,1,1
40416,9790,0,0,1,1,1,0,1
116552,28216,2,0,0,0,1,0,1
65324,13456,1,0,1,1,0,0,1
11253,415,2,0,0,0,1,0,1
19782,1196,1,0,1,0,1,0,0
48078,12593,1,0,1,0,0,0,1
5102,141,1,0,0,1,1,0,1
64971,13440,1,0,1,0,1,0,0
40651,9825,0,1,1,0,1,0,0
70893,13997,1,1,1,0,1,1,1
64988,13440,1,0,1,1,1,0,1
144851,29757,0,0,1,0,0,0,1
64418,13419,1,0,1,1,1,0,1
75957,27043,0,0,1,1,1,0,1
6532,222,1,0,0,0,1,0,1
158641,32534,0,1,0,0,0,0,1
100227,27727,1,1,0,0,1,0,1
37058,2894,1,1,0,1,1,1,1
73656,26982,0,0,1,1,1,1,1
85211,27296,1,0,0,0,1,1,1
109402,27989,2,0,0,1,1,0,0
124018,28435,1,0,0,1,1,0,1
29219,2064,1,0,0,0,1,0,1
74689,27009,1,1,0,0,1,1,0
65426,13463,1,0,1,1,1,0,1
139082,28887,0,0,0,1,1,0,1
85448,27307,1,0,1,1,1,0,1
44668,12093,1,0,0,1,0,0,1
76995,27064,1,0,1,0,1,0,1
158872,32582,0,0,1,1,0,0,1
101255,27756,1,0,0,1,1,0,1
23911,1525,1,1,1,1,0,0,1
60577,13244,1,1,0,1,1,1,1
155300,31869,0,0,0,0,0,0,1
29357,2087,2,0,0,1,0,1,1
61445,13282,1,0,0,0,0,0,1
46790,12500,0,0,1,0,0,0,0
144401,29670,0,0,0,1,0,0,1
136593,28824,0,1,1,1,1,0,1
66371,13532,1,0,0,1,1,0,1
132380,28706,2,0,0,1,1,0,1
121036,28351,1,0,0,1,1,1,1
14630,613,1,0,0,1,0,1,1
107223,27915,1,1,0,0,1,1,1
77886,27090,1,1,1,1,1,0,1
116421,28214,1,0,0,1,1,1,0
59781,13206,2,0,0,0,1,0,0
47816,12578,1,1,0,0,1,0,1
35070,2491,1,0,0,0,1,1,1
151164,31030,0,1,0,0,0,0,1
86931,27347,0,0,1,1,1,0,1
117416,28242,1,0,0,1,1,0,1
100821,27743,1,0,0,0,1,1,0
151341,31068,1,1,0,1,0,0,1
132492,28710,1,0,0,1,1,0,1
53620,12824,0,0,1,0,1,0,1
159070,32620,2,1,0,0,0,0,1
20915,1244,1,0,0,0,1,0,1
37239,2929,2,0,0,1,1,0,1
60711,13250,0,1,0,0,1,0,1
21829,1290,1,1,0,1,1,0,1
15490,743,1,0,0,1,1,1,1
79616,27142,2,1,0,0,1,1,1
134132,28755,1,0,0,1,1,0,1
102428,27787,2,0,0,1,1,1,1
82418,27213,2,0,0,1,0,0,0
55856,12960,0,0,1,0,0,0,1
29899,2215,1,0,0,1,1,1,1
83528,27242,1,0,1,0,1,0,1
92910,27507,1,0,0,1,1,0,1
142106,29211,0,0,1,0,0,0,1
5197,142,1,0,0,1,1,1,1
132469,28710,1,0,0,1,1,0,1
138197,28857,1,0,0,1,1,0,1
117428,28242,1,0,0,0,0,0,0
62206,13328,1,1,1,1,1,0,1
91335,27468,1,0,0,1,1,0,1
59889,13213,2,0,0,0,1,0,1
27108,1825,2,0,0,1,1,0,1
27057,1825,1,0,0,1,1,0,1
92450,27492,0,0,1,1,0,0,1
42208,10027,0,0,1,0,1,0,1
84870,27283,1,0,0,1,1,0,1
158385,32481,0,0,0,1,0,0,1
130890,28656,1,1,0,0,1,0,1
116696,28219,1,0,0,1,1,1,1
62966,13350,0,0,1,0,1,0,1
76953,27063,1,0,1,1,0,0,1
130700,28651,1,1,0,1,1,0,1
123716,28428,1,0,0,0,1,1,1
144532,29695,0,0,1,0,0,0,1
26905,1825,1,0,0,0,1,0,1
116046,28198,1,0,1,0,0,0,0
108295,27950,0,0,0,1,0,0,0
122687,28405,1,0,0,1,0,0,0
25833,1779,2,0,0,1,1,1,1
27712,1825,2,0,0,1,1,0,0
71703,14051,1,0,0,1,1,0,1
27312,1825,1,0,0,1,1,0,1
63745,13391,1,0,1,1,1,0,1
81708,27197,0,0,1,1,1,0,1
95900,27593,1,0,0,0,1,1,1
35626,2535,1,0,0,1,1,0,1
102109,27778,0,0,1,0,1,0,1
65474,13471,1,0,0,0,1,0,0
80369,27162,1,0,0,0,1,0,1
135817,28804,0,0,0,0,1,0,0
77134,27074,1,0,0,0,1,1,1
34358,2477,1,0,0,1,1,0,1
91661,27476,1,0,0,0,1,0,0
78698,27113,2,0,0,1,1,1,0
89686,27420,1,0,0,0,1,0,1
6627,231,1,1,0,1,1,0,0
25930,1806,2,0,0,0,1,0,1
47634,12571,1,1,0,0,1,0,1
22323,1319,0,1,0,1,0,0,1
76930,27063,1,0,1,1,1,0,1
83834,27254,1,0,0,0,1,1,1
78996,27124,1,0,0,0,1,1,0
14220,581,1,0,0,1,1,1,0
139194,28891,1,0,0,1,1,1,1
78605,27110,0,1,0,0,1,0,0
6503,220,1,0,1,0,1,0,1
59789,13206,2,0,0,0,1,0,0
26917,1825,1,0,0,1,1,0,1
129643,28619,1,1,0,1,0,0,0
66166,13501,1,0,0,0,1,0,1
41204,9902,1,0,0,0,1,0,1
124012,28435,1,0,0,1,1,1,1
104824,27848,1,0,1,1,1,0,1
102427,27787,1,0,0,1,1,1,1
150756,30947,0,0,1,1,0,0,1
48655,12618,1,0,1,0,1,0,1
1831,51,2,1,0,0,0,1,1
39221,3535,1,0,0,1,1,1,1
87706,27370,2,0,0,0,1,0,1
110356,28023,0,1,1,1,1,0,1
149953,30784,0,0,0,1,0,0,1
15396,743,1,0,0,1,1,1,1
644,12,1,0,0,1,1,0,1
22542,1335,1,1,0,0,0,0,1
71502,14046,1,0,1,1,1,0,1
59574,13193,1,0,0,0,1,0,1
110604,28031,1,0,1,0,1,0,1
105214,27859,1,0,1,0,1,0,1
91160,27457,0,0,1,1,1,0,1
156927,32185,0,0,0,1,1,0,1
72283,14085,0,0,0,1,1,0,1
124547,28456,1,0,0,0,0,0,0
77916,27091,1,0,1,1,1,0,1
100374,27730,1,0,0,1,1,1,1
89449,27416,0,0,1,0,1,0,1
151710,31145,0,0,0,1,0,0,1
97667,27660,1,0,0,1,1,0,1
83748,27250,1,0,0,1,1,0,1
148275,30442,1,1,0,1,0,0,1
27846,1826,1,0,0,1,1,0,1
20158,1244,1,0,0,0,1,0,0
151270,27578,0,0,0,0,0,0,1
45540,12446,1,1,0,0,1,0,1
7464,304,1,0,0,1,0,1,0
154061,31618,0,1,0,0,0,0,1
129931,28628,0,1,1,1,0,0,0
18660,1029,2,0,0,1,1,1,0
50905,12701,1,0,1,1,1,0,1
95963,27595,1,0,0,0,1,0,1
6602,229,1,0,1,0,1,0,1
88353,27386,1,0,0,0,1,0,0
155785,31958,1,0,0,0,0,1,1
39185,3535,2,0,0,0,1,1,1
34254,2477,1,0,0,1,1,0,1
43907,12009,1,1,0,1,1,1,1
99479,27709,1,0,0,1,1,0,0
94736,27556,1,0,0,1,1,0,0
79986,27153,2,0,0,1,1,0,0
132866,28718,1,0,0,1,1,1,1
96751,27630,1,0,1,1,1,0,0
111126,28049,1,0,1,0,0,0,0
95865,27593,1,0,0,1,1,1,1
1657,42,2,0,1,0,0,0,0
102257,27781,2,0,0,1,1,1,1
59836,13207,1,0,1,1,1,1,1
23834,1506,1,0,0,0,1,0,1
34012,2477,1,0,0,1,1,0,1
97442,27653,2,0,0,1,1,0,1
36799,2843,1,1,0,0,1,0,1
60137,13235,0,0,1,1,1,0,1
65974,13500,0,0,1,1,0,0,1
50152,12650,1,0,1,1,1,0,1
93737,27525,1,0,1,0,1,0,0
63622,13391,0,0,1,0,1,0,1
101581,27765,1,0,0,1,1,1,0
123216,28418,1,0,0,1,1,0,1
136780,28829,1,1,0,1,1,1,0
134551,28767,1,0,0,0,1,0,1
52925,12781,1,1,1,1,1,0,1
156174,32032,2,1,0,1,0,1,1
75071,27015,1,0,0,1,1,0,0
54522,12893,1,0,0,0,1,0,1
121013,28351,1,0,0,1,1,1,0
86389,27334,1,0,0,0,1,0,0
141851,234,0,0,1,1,0,0,1
30107,2282,1,0,0,0,1,1,1
143618,29509,0,0,1,0,0,0,1
71592,14048,0,0,1,1,1,0,1
99107,27694,1,0,0,0,1,0,0
57961,13102,1,0,0,0,1,0,1
8048,304,1,0,0,1,1,1,1
45880,12463,1,1,1,1,1,0,1
22676,1354,1,1,0,0,1,0,0
27727,1825,1,0,0,1,1,0,0
19890,1238,1,0,0,0,1,0,1
38497,3347,1,0,0,1,1,1,1
50159,12651,1,0,1,0,0,0,0
78781,27117,1,1,0,1,1,0,1
13510,558,1,0,0,1,1,0,1
2560,68,1,0,0,1,1,0,1
27282,1825,1,0,0,1,1,0,1
7756,304,1,0,0,1,1,1,1
938,16,1,0,0,1,1,1,1
52998,12788,1,0,1,1,1,0,0
105467,27867,2,0,0,1,0,0,1
117860,28256,1,0,1,1,1,0,1
63103,13358,1,0,1,0,1,1,1
73127,14148,0,0,1,1,0,0,0
85564,27313,1,1,0,1,1,1,1
13795,571,1,0,0,1,0,1,0
29124,2051,1,0,0,0,0,1,0
116810,28221,1,1,0,1,1,1,1
103806,27818,0,1,1,1,1,0,1
4811,127,2,0,0,1,1,1,1
101423,27761,1,0,0,1,1,0,0
53765,12835,0,0,1,0,1,0,1
70647,13985,0,0,1,0,0,0,1
40486,9796,0,0,1,0,0,0,0
3872,87,1,0,0,1,1,0,1
18908,1052,1,0,0,1,1,0,1
47835,12578,1,1,0,1,1,0,1
59407,13190,0,1,0,0,1,0,1
121366,28363,1,0,0,0,1,0,0
39197,3535,2,0,0,0,1,1,1
79960,27152,2,0,0,1,1,0,0
16269,764,1,0,0,0,0,1,0
90158,27432,1,0,0,0,1,0,0
154445,31693,0,0,1,1,0,0,1
153828,31571,0,1,1,0,0,0,1
80089,27155,2,0,0,1,1,1,1
87714,27370,2,0,0,1,0,0,0
37133,2906,1,0,1,1,1,0,1
139110,28887,0,0,0,0,0,0,0
30167,2282,2,0,0,1,1,0,1
637,12,1,0,0,1,1,0,1
129232,28602,0,0,1,0,1,0,1
141210,29026,0,1,1,1,0,0,1
66804,13569,0,0,1,0,1,0,1
129974,28630,1,0,0,0,1,0,0
54158,12863,1,1,1,0,1,0,1
133581,28738,0,0,0,1,0,0,0
117766,28253,1,0,0,1,1,0,1
138708,28879,0,0,0,0,1,0,1
128415,28577,1,0,1,1,1,0,1
27191,1825,1,0,0,1,1,0,1
68041,13655,1,0,1,1,1,0,1
101221,27756,1,0,0,1,1,0,1
83283,27236,1,1,0,1,1,0,0
91156,27457,0,0,1,1,1,0,1
157549,32308,0,0,1,1,0,0,1
1201,24,1,0,0,0,1,1,1
59937,13222,1,1,1,1,0,0,0
37106,2906,1,0,1,1,1,0,1
102454,27788,1,1,1,0,1,0,1
26273,1825,1,0,0,1,1,0,1
54989,12909,1,0,0,1,1,0,1
72263,14079,0,0,1,1,1,0,1
43091,11776,0,0,1,1,1,0,0
29387,2087,2,0,0,1,1,0,1
126724,28527,2,0,0,0,1,1,0
101515,27764,1,0,1,1,1,0,1
